"","Name","Adjusted","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er"
"308","Micropogonias","IUU_40",2013,112.00588,92.9375066666667,326.114135459662,187.33694098702,470.042426114596,0.395096439549583,0.226963968537442,0.569469608342371,0.197548219774792,0.113481984268721,0.284734804171186,0.343456072034799,0.238288873040352,0.597884642558354,0.310793867157899,0.202680305084686,0.476577276823235,1.10509282301991,0.766710344767804,1.92373372108594,0.873236479493931
"309","Micropogonias","IUU_40",2014,161.53508,111.170266666667,371.734290033375,197.505163386059,558.704109986305,0.450366538830529,0.239283055720665,0.676885729918358,0.225183269415265,0.119641527860332,0.338442864959179,0.434544469883306,0.289124560053728,0.817877756867807,0.354270867136206,0.231033282897125,0.543245742464413,1.22658821312631,0.816111588262685,2.30862267473255,1.10482857623204
"310","Micropogonias","IUU_40",2015,192.89438,155.478446666667,453.210533537433,176.277581675401,648.961621951535,0.549077297476285,0.213565243941952,0.786235242075513,0.274538648738143,0.106782621970976,0.393117621037756,0.425617600929101,0.297235419592201,1.09426495511606,0.393313930533277,0.256494724826861,0.60311512471049,1.08213202708591,0.755720549204024,2.78216678883557,1.08213202708591
"311","Micropogonias","IUU_60",2005,189.22048,189.22048,417.390354885768,226.621122910394,569.851832663894,0.442882657443658,0.240462109324231,0.604655788149191,0.221441328721829,0.120231054662116,0.302327894074595,0.453341764573803,0.332052068895608,0.83496400322232,0.348383837528376,0.2271941307032,0.534218458352491,1.30127094238945,0.95312133665949,2.3966783566827,1.15262066603931
"312","Micropogonias","IUU_60",2006,186.77184,187.99616,423.145032724243,228.330772100495,594.735009638053,0.448988804804283,0.242276176103076,0.631058716283389,0.224494402402142,0.121138088051538,0.315529358141694,0.441389654978453,0.314042114510237,0.81798803674958,0.353187103166022,0.230326519877232,0.541583878006299,1.24973321795097,0.889166426789416,2.31601898658533,1.12223244770403
"313","Micropogonias","IUU_60",2007,196.24592,190.74608,435.42626194203,232.686734398553,622.268078702805,0.462020115588015,0.246898180746226,0.660273379852494,0.231010057794007,0.123449090373113,0.330136689926247,0.450698400975472,0.315371986313518,0.843391096218937,0.363437895294722,0.237011444824445,0.557302639263241,1.24009743290525,0.86774656797353,2.32059206576411,1.14589991858257
"314","Micropogonias","IUU_60",2008,170.96608,184.66128,437.127010133292,237.664326195947,619.356706517598,0.463824737735535,0.252179781188342,0.657184194309275,0.231912368867768,0.126089890594171,0.328592097154637,0.391113054185025,0.276038150876376,0.719359454304655,0.364857461354659,0.237937196946734,0.559479429086356,1.07196123311521,0.756564357630208,1.97161776994716,0.994404275624645
"315","Micropogonias","IUU_60",2009,266.14384,211.118613333333,447.406801598399,247.215409771078,646.512732253923,0.474732372060912,0.262314201463526,0.685998786460077,0.237366186030456,0.131157100731763,0.342999393230039,0.594858725994282,0.411660632068527,1.07656654674743,0.373437710413327,0.243532698276333,0.572636547559248,1.59292623483548,1.10235420952237,2.88285440041893,1.51242729996301
"316","Micropogonias","IUU_60",2010,239.7488,225.619573333333,432.753674265704,247.32569186725,608.936380054032,0.459184298424327,0.262431219088034,0.646127441747569,0.229592149212164,0.131215609544017,0.323063720873785,0.554007543452532,0.393717320648056,0.969364719815211,0.361207162504874,0.235556700538326,0.553881990818574,1.53376677143011,1.09000419016537,2.68368078056074,1.40856323777136
"317","Micropogonias","IUU_60",2011,122.0992,209.330613333333,402.215930386701,235.665027113265,553.613808264965,0.426781448183171,0.250058374020213,0.587426019149375,0.213390724091585,0.125029187010106,0.293713009574687,0.303566295553263,0.220549412202454,0.518104877484926,0.335718177727214,0.218934380225903,0.514796692690233,0.90422954636649,0.656948079772018,1.54327323290164,0.771816790576605
"318","Micropogonias","IUU_60",2012,68.53696,143.461653333333,366.357829999967,217.266836853377,507.936272237483,0.388733298281613,0.230536506063577,0.538958707184618,0.194366649140807,0.115268253031789,0.269479353592309,0.187076552997396,0.134932202612921,0.315450627406392,0.305788442952612,0.199416080747561,0.468901863344471,0.61178424923792,0.441259981280037,1.03159761160521,0.475641818085995
"319","Micropogonias","IUU_60",2013,128.00672,106.214293333333,371.150295293545,216.155366189955,549.161303618214,0.393818465535914,0.2293571518324,0.582701575790418,0.196909232767957,0.1146785759162,0.291350787895209,0.344891871630491,0.233094937965608,0.592197743022993,0.309788577193028,0.202024717898742,0.475035745909973,1.11331371464865,0.752432320383354,1.91161904156975,0.876886997526041
"320","Micropogonias","IUU_60",2014,184.61152,127.051733333333,422.204664109551,222.063949524637,639.998581564469,0.44799100275597,0.23562660453623,0.679086781104507,0.223995501377985,0.117813302268115,0.339543390552253,0.437255993818434,0.288456139306933,0.831343945720097,0.352402204274989,0.229814657953604,0.540380298992688,1.24078677293753,0.818542380858217,2.35907703083315,1.11172262122925
"321","Micropogonias","IUU_60",2015,220.45072,177.689653333333,503.222178031806,208.152946237389,745.523429153525,0.533956697567454,0.220865980503004,0.791056605944778,0.266978348783727,0.110432990251502,0.395528302972389,0.438078307403348,0.295699251531642,1.05908046936115,0.393313930533277,0.256494724826861,0.60311512471049,1.11381335212149,0.751814844520549,2.69271029359471,1.11381335212149
"322","Mugil","IUU",2005,454.602,454.602,893.864306767722,745.106635387957,1035.94691569565,0.523749075546085,0.436586301201426,0.607000677062954,0.261874537773043,0.218293150600713,0.303500338531477,0.508580549148308,0.438827504684185,0.610116697945256,0.289558716961687,0.259899650895991,0.322602397807959,1.75639868308852,1.51550438297545,2.10705691870428,1.75639868308852
"323","Mugil","IUU",2006,262.208,358.405,817.740588724929,683.817583607846,982.045314693771,0.479145295475466,0.400674716000082,0.575417680089651,0.239572647737733,0.200337358000041,0.287708840044826,0.320649364377095,0.267001935732226,0.383447291040077,0.277481393992209,0.249059390045061,0.309146842437576,1.15557068444776,0.962233654267008,1.38188469332414,1.10737251408502
"324","Mugil","IUU",2007,328.398,348.402666666667,801.214120143933,666.815857940018,958.375732010069,0.469461809317888,0.390712758649516,0.561548771850124,0.234730904658944,0.195356379324758,0.280774385925062,0.409875452445853,0.342661013871071,0.492486787903506,0.271873518337199,0.244025920701439,0.302899010730427,1.50759608715363,1.26036921862347,1.81145552871642,1.41551757359142
