"","Name","Adjusted","Implementation_year","Reserve_size","C_change","B_change","PV_change","C_per","B_per","PV_per","Transition_period","Payoff_period","B_per_50","Loss"
"1593","Dasyatis","IUU_20",2015,0.45,1090.17116078091,15551.3562812244,-21562.4204282509,19.8984328597881,137.959494396216,-2.28712032714938,11,NA,154.065961218653,-2.881940006375
"1594","Dasyatis","IUU_20",2015,0.5,642.010420780911,20790.3435812244,-127085.521918251,11.718344524948,184.435700457344,-13.4799282591114,13,NA,223.607719222422,-5.61887201748198
"1595","Dasyatis","IUU_20",2015,0.55,495.589120780911,22009.9433812244,-155525.283298251,9.04577849852165,195.25503793062,-16.496526352443,13,NA,240.148606043774,-1.30137201748198
"1596","Dasyatis","IUU_20",2015,0.6,324.064190780911,23239.2091812244,-186347.857048251,5.91500653704361,206.16012461115,-19.7658687341695,14,NA,257.45971880067,-6.048203454892
"1597","Dasyatis","IUU_20",2015,0.65,-277.797899219089,27111.1909812244,-289837.620168251,-5.07052749610583,240.509324885359,-30.7430009940299,16,NA,312.237560066956,-7.38143592642099
"1598","Dasyatis","IUU_20",2015,0.7,-1474.71045921909,32942.3038812244,-471377.897968251,-26.9172659450817,292.238407089109,-49.9989310476304,20,NA,394.195378946278,-2.40369524201431
"1599","Dasyatis","IUU_20",2015,0.75,-1241.85362921909,31836.6332812244,-436134.108508251,-22.6670287672986,282.429760551384,-46.2606314653568,19,NA,378.837435587468,-3.3593372671348
"1600","Dasyatis","IUU_20",2015,0.8,-1579.00161921909,33254.7020812244,-483426.070978251,-28.8208483546943,295.009760078707,-51.2768776254682,20,NA,398.319735027239,-0.307605242014304
"1601","Dasyatis","IUU_20",2015,0.85,-2348.62847921909,36385.9605812244,-590433.151148251,-42.8685217400639,322.787841403061,-62.6270907900838,44,NA,441.798384137684,-5.77073668028051
"1602","Dasyatis","IUU_20",2015,0.9,-3396.75147921909,39774.6605812244,-718094.168628251,-61.9994673150322,352.849742770782,-76.1680617137625,48,NA,488.720085314121,-0.0836455367788886
"1603","Dasyatis","IUU_20",2020,0.05,120.459150780911,1365.81938122438,15323.7365717491,2.19868990337633,12.1164834669605,1.62538475296638,6,-5,14.9546179065269,-0.426640006374981
"1604","Dasyatis","IUU_20",2020,0.1,349.017830780911,2425.65608122438,46128.4817677491,6.37047476809793,21.5185274192995,4.89283606460671,5,-5,24.2428248873106,-0.961406566535004
"1605","Dasyatis","IUU_20",2020,0.15,572.470780780911,3497.50498122438,74021.710433349,10.4490669037691,31.0271342339777,7.85146357505705,5,-5,33.4311878967586,-2.74070656653501
"1606","Dasyatis","IUU_20",2020,0.2,763.269720780911,4634.17518122438,95185.0709542491,13.9316392134138,41.1107850263252,10.0962557216161,5,-5,43.8909368607306,-3.17900656653501
"1607","Dasyatis","IUU_20",2020,0.25,1232.14211078091,9191.34978122438,137763.019831749,22.4897685309608,81.5384809984336,14.6124876859307,6,-5,90.6078128901916,-10.674140006375
"1608","Dasyatis","IUU_20",2020,0.3,1213.78541078091,9287.08538122438,135637.369771749,22.1547114540375,82.3877725157056,14.387020536878,6,-5,91.8864655952923,-10.029040006375
"1609","Dasyatis","IUU_20",2020,0.35,1231.62091078091,9150.36508122438,137797.901101749,22.4802552879218,81.1748967304295,14.6161875331681,6,-5,89.8563245378893,-10.753040006375
"1610","Dasyatis","IUU_20",2020,0.4,1235.88901078091,9188.68308122438,138045.078621749,22.55815911105,81.5148241175125,14.6424055884318,6,-5,90.405525459509,-10.723640006375
"1611","Dasyatis","IUU_20",2020,0.45,1106.25421078091,17592.1120812244,104446.441071749,20.1919899654231,156.063486952419,11.078606841402,7,-5,196.37424502509,-1.06586021307999
"1612","Dasyatis","IUU_20",2020,0.5,988.700840780911,18739.6302812244,90532.717301749,18.0463380489742,166.243372733416,9.6027817796193,8,-5,213.355873091842,-8.509172017482
"1613","Dasyatis","IUU_20",2020,0.55,947.957820780911,19497.6783812244,84789.225601749,17.3026729465198,172.968183786088,8.99357110869327,8,-5,223.651440756203,-6.284072017482
"1614","Dasyatis","IUU_20",2020,0.6,822.788850780911,20570.2744812244,70372.135951749,15.0180167060358,182.483419175943,7.46435415892783,8,-5,239.66659099628,-1.67677201748199
"1615","Dasyatis","IUU_20",2020,0.65,-286.895269219089,27456.0271812244,-45603.7020882509,-5.23657794089651,243.568442491645,-4.83717282048025,12,-5,345.415063032192,-4.9225625622806
"1616","Dasyatis","IUU_20",2020,0.7,-594.353829219089,28851.4304812244,-75277.857418251,-10.8484889264565,255.947371394407,-7.98470275906316,13,-5,366.075970982303,-3.32760316350389
"1617","Dasyatis","IUU_20",2020,0.75,-748.561389219089,29719.7947812244,-92003.458660251,-13.6631742616783,263.650821666739,-9.75878293302423,14,-5,379.276643736898,-4.4103572671348
"1618","Dasyatis","IUU_20",2020,0.8,-1066.68684921909,31084.6451812244,-122127.792588251,-19.4697836589263,275.75870908861,-12.9540631984204,15,-5,400.225326825694,-1.08890524201431
"1619","Dasyatis","IUU_20",2020,0.85,-2161.80101921909,35301.7304812244,-223302.503888251,-39.4584391742109,313.169398246065,-23.6856385138021,40,-5,463.151192189878,-12.2107302812942
"1620","Dasyatis","IUU_20",2020,0.9,-2520.56534921909,36377.3968812244,-252808.806708251,-46.0068126680374,322.711870941013,-26.8153643803022,40,-5,479.172722991436,-1.8482002812942
"1621","Dasyatis","IUU_20",2025,0.05,140.175890780911,1235.36008122438,20346.074091749,2.5585712148787,10.9591503866932,2.15810278756824,5,-10,15.0837958757306,-1.81587326566201
"1622","Dasyatis","IUU_20",2025,0.1,383.950540780911,2190.15418122438,51707.593797749,7.00808674092569,19.4293383822909,5.48461102668557,4,-10,24.3397054796468,-2.447403454892
"1623","Dasyatis","IUU_20",2025,0.15,617.409520780911,3193.13438122438,79870.8760777491,11.2693147078414,28.3269958456772,8.47188305378328,4,-10,33.8924596065342,-4.683403454892
"1624","Dasyatis","IUU_20",2025,0.2,810.114890780911,4172.71658122438,102767.839909149,14.7866842775142,37.0170845162515,10.9005580526339,4,-10,43.5858461216744,-6.036803454892
"1625","Dasyatis","IUU_20",2025,0.25,1317.74421078091,8310.58968122438,162547.589861749,24.0522274372179,73.7250648639796,17.2413805833626,4,-10,90.5062963352337,-4.575503454892
"1626","Dasyatis","IUU_20",2025,0.3,1228.06931078091,7291.83638122438,151371.503601749,22.4154294360857,64.687480769005,16.0559360202963,4,-10,78.3779080007488,-5.629303454892
"1627","Dasyatis","IUU_20",2025,0.35,1378.24021078091,9464.87238122438,171334.521601749,25.1564353245587,83.9649600089812,18.173408147833,4,-10,105.248231568336,-2.686903454892
"1628","Dasyatis","IUU_20",2025,0.4,1332.91541078091,8320.56538122438,163956.160401749,24.3291409306791,73.8135614878985,17.3907872942176,4,-10,90.4121662320604,-4.857703454892
"1629","Dasyatis","IUU_20",2025,0.45,1294.79130078091,15817.5925812244,185655.126411749,23.633277684186,140.321335040447,19.6923909757121,5,-10,196.62676195228,-7.49307326566201
"1630","Dasyatis","IUU_20",2025,0.5,1291.12468078091,15862.4521812244,185560.603611749,23.5663524209639,140.719294396718,19.6823649668984,5,-10,197.206056023351,-7.336773265662
"1631","Dasyatis","IUU_20",2025,0.55,1026.43157078091,18675.1459812244,175481.904511749,18.7350210967976,165.671318356703,18.613319974499,6,-10,243.111512412007,-15.106735926421
"1632","Dasyatis","IUU_20",2025,0.6,1063.80872078091,18490.2459812244,177237.497311749,19.4172503985088,164.031029879443,18.7995352462232,6,-10,240.486295513185,-16.105735926421
"1633","Dasyatis","IUU_20",2025,0.65,106.922030780911,24465.8290812244,129833.334111749,1.95160258064625,217.041738932124,13.7713879838603,8,-10,344.196402560049,-9.0992931635039
"1634","Dasyatis","IUU_20",2025,0.7,-68.5999492190886,25244.9152812244,120670.030011749,-1.25212584301267,223.953183586815,12.7994387010468,8,-10,357.956399095731,-4.0812431635039
"1635","Dasyatis","IUU_20",2025,0.75,-549.588069219089,27407.1164812244,95664.9524117491,-10.0313984531227,243.134544938239,10.1471566230117,10,-10,395.771701890759,-2.8339552420143
"1636","Dasyatis","IUU_20",2025,0.8,-646.848599219089,27825.1414812244,90499.4715117491,-11.8066537485628,246.842936450985,9.59925540732014,10,-10,402.696277189838,-0.0284352420143108
"1637","Dasyatis","IUU_20",2025,0.85,-1620.31711921909,31450.7423812244,39192.150291749,-29.574962692327,279.006437691732,4.15710118885869,44,-10,465.204648793465,-7.5023135823629
"1638","Dasyatis","IUU_20",2025,0.9,-1735.82958921909,31826.6298812244,33015.161801749,-31.6833629247426,282.341018194686,3.5019096261556,44,-10,470.995634631044,-8.80551358236291
"1639","Dasyatis","IUU_20",2030,0.05,142.715710780911,1090.27238122438,15710.3095887491,2.60492947453927,9.67204555974788,1.66638845234466,4,-15,15.0598932850522,-0.169517267134808
"1640","Dasyatis","IUU_20",2030,0.1,394.868210780911,1957.96538122438,38966.3187317491,7.20736235130297,17.3695405824592,4.13314729402085,4,-15,24.0062256717875,-3.10419726713481
"1641","Dasyatis","IUU_20",2030,0.15,609.662210780911,2859.68028122438,58704.907395749,11.1279063369132,25.3688513463523,6.22681426025468,4,-15,33.7599022070756,-5.1924972671348
"1642","Dasyatis","IUU_20",2030,0.2,793.890950780911,3775.17708122438,75668.8420917491,14.4905555663309,33.4904243696546,8.02617440169886,4,-15,44.1786384766171,-6.62648726713481
"1643","Dasyatis","IUU_20",2030,0.25,1252.60791078091,7435.40358122438,122070.468791749,22.8633221176564,65.9610969067688,12.9479828782334,4,-15,91.8466409802153,-7.07562726713481
"1644","Dasyatis","IUU_20",2030,0.3,1183.67576078091,6495.29468122438,113528.245961749,21.6051327543703,57.621184543114,12.0419115242061,4,-15,78.3027397557331,-7.81264726713481
"1645","Dasyatis","IUU_20",2030,0.35,1314.01079078091,8301.39528122438,129710.203441749,23.9840829018643,73.643499323821,13.7583275457156,4,-15,104.255168237077,-6.37318726713481
"1646","Dasyatis","IUU_20",2030,0.4,1251.98869078091,7311.17568122438,121387.199801749,22.8520197570375,64.8590439434143,12.8755087141599,4,-15,89.7803491758848,-7.2668272671348
"1647","Dasyatis","IUU_20",2030,0.45,1226.57153078091,13985.4939812244,151244.241511749,22.3880910915753,124.068386296345,16.0424373635067,5,-15,200.164278049103,-14.2718552420143
"1648","Dasyatis","IUU_20",2030,0.5,1237.74657078091,13958.3237812244,151592.796811749,22.5920643676489,123.827353489504,16.0794085335299,5,-15,199.354387820727,-14.4558252420143
"1649","Dasyatis","IUU_20",2030,0.55,1120.42836078091,15393.9427812244,151889.967911749,20.4507047271652,136.56304469251,16.1109293948225,5,-15,227.399634705488,-10.2943052420143
"1650","Dasyatis","IUU_20",2030,0.6,934.958600780911,17041.2466812244,149670.536711749,17.0654036848615,151.176639098761,15.8755149046394,5,-15,260.525968749748,-4.56357524201431
"1651","Dasyatis","IUU_20",2030,0.65,198.279540780911,21293.8172812244,131951.373111749,3.61911255006265,188.902126139948,13.9960478297581,6,-15,349.974312193957,-1.39420237786909
