"","Name","X","Adjusted","r","r.low","r.hi","k","k.low","k.hi","msy","msy.low","msy.hi","bmsy","bmsy.low","bmsy.hi","year","catch","catch_ma","b","b_lo","b_hi","bbmsy","bbmsy_lo","bbmsy_hi","s","s_lo","s_hi","f","f_lo","f_hi","fmsy","fmsy_lo","fmsy_hi","ffmsy","ffmsy_lo","ffmsy_hi","er","m.rate","p.lo","p.hi","p","f_bar","c","c.lo","c.hi","profit.msy","profit.msy.lo","profit.msy.hi"
"23","Dasyatis",15,"IUU_20_legal",0.609570907296309,0.422844829740598,0.878754249519844,1139.1969118536,700.096187557072,1853.70185846212,173.605323786939,136.921357144524,220.117657870975,569.598455926802,350.048093778536,926.85092923106,2015,119.04204,117.8006,475.562133049467,350.004582363108,663.171943804158,0.834907693483249,0.614476002737069,1.16427974286746,0.417453846741625,0.307238001368535,0.582139871433729,0.200254867622301,0.179504035284029,0.340115661332974,0.304785453648155,0.211422414870299,0.439377124759922,0.821294394242466,0.588952107574168,1.11591828698493,0.821294394242466,0.6,1250,1250,1250,1.7,213599.420972551,242857.45180186,187866.2248216,151904.658313572,119806.187501458,192602.950637103
"24","Dasyatis",16,"IUU_40",0.609570907296309,0.422844829740598,0.878754249519844,1319.15820658692,809.357715879572,2150.0732492733,201.030116214139,158.040108573324,255.714248679602,659.579103293458,404.678857939786,1075.03662463665,2015,138.88238,137.434033333333,554.617227521565,403.701619416859,761.694693976038,0.840865371192341,0.612059444274489,1.15481932367579,0.42043268559617,0.306029722137244,0.577409661837897,0.250411226172378,0.182333395648374,0.344022350469174,0.304785453648155,0.211422414870299,0.439377124759922,0.821598351151804,0.598235228964897,1.12873612028189,0.821598351151804,0.6,1250,1250,1250,1.7,247342.163735046,280315.787478606,218247.236487897,175901.351687372,138285.095001659,223749.967594652
"25","Dasyatis",17,"IUU_60",0.609570907296309,0.422844829740598,0.878754249519844,1525.33571392596,937.967119398895,2480.52302906852,232.450068767328,183.549763066803,294.37812159022,762.66785696298,468.983559699448,1240.26151453426,2015,158.72272,157.067466666667,643.284156460279,467.280044674879,883.563742646959,0.84346567196617,0.61269141004006,1.15851708522947,0.421732835983085,0.30634570502003,0.579258542614735,0.246738114728931,0.179639240882047,0.339673653537752,0.304785453648155,0.211422414870299,0.439377124759922,0.809546885442133,0.589395716665085,1.11446806096551,0.809546885442133,0.6,1250,1250,1250,1.7,286000.446361117,325562.269224277,251246.114955691,203393.810171412,160606.042683453,257580.856391442
"26","Dasyatis",16,"IUU_40_legal",0.609570907296309,0.422844829740598,0.878754249519844,1319.15820658692,809.357715879572,2150.0732492733,201.030116214139,158.040108573324,255.714248679602,659.579103293458,404.678857939786,1075.03662463665,2015,138.88238,137.434033333333,554.617227521565,403.701619416859,761.694693976038,0.840865371192341,0.612059444274489,1.15481932367579,0.42043268559617,0.306029722137244,0.577409661837897,0.150246735703427,0.182333395648374,0.344022350469174,0.304785453648155,0.211422414870299,0.439377124759922,0.821598351151804,0.598235228964897,1.12873612028189,0.821598351151804,0.6,1250,1250,1250,1.7,247342.163735046,280315.787478606,218247.236487897,175901.351687372,138285.095001659,223749.967594652
"27","Dasyatis",14,"IUU",0.609570907296309,0.422844829740598,0.878754249519844,950.954617769032,585.119465134612,1545.52145150085,144.918567287771,114.567869098599,183.309607745833,475.477308884516,292.559732567306,772.760725750425,2015,99.2017,98.1671666666667,398.962140016129,292.254518955666,553.817474081973,0.839077139037625,0.614655028735869,1.16476110159966,0.419538569518813,0.307327514367935,0.582380550799832,0.2486494081769,0.179123456088922,0.339435983246673,0.304785453648155,0.211422414870299,0.439377124759922,0.815817832513561,0.587703428575377,1.11368826557753,0.815817832513561,0.6,1250,1250,1250,1.7,178303.990831693,203209.063420882,156451.255723083,126803.7463768,100246.885461274,160395.906777604
"28","Dasyatis",17,"IUU_60_legal",0.609570907296309,0.422844829740598,0.878754249519844,1525.33571392596,937.967119398895,2480.52302906852,232.450068767328,183.549763066803,294.37812159022,762.66785696298,468.983559699448,1240.26151453426,2015,158.72272,157.067466666667,643.284156460279,467.280044674879,883.563742646959,0.84346567196617,0.61269141004006,1.15851708522947,0.421732835983085,0.30634570502003,0.579258542614735,0.0986952458915724,0.179639240882047,0.339673653537752,0.304785453648155,0.211422414870299,0.439377124759922,0.809546885442133,0.589395716665085,1.11446806096551,0.809546885442133,0.6,1250,1250,1250,1.7,286000.446361117,325562.269224277,251246.114955691,203393.810171412,160606.042683453,257580.856391442
"29","Epinephelus",20,"IUU_40",0.44541448649594,0.406493435075683,0.48806216204575,1088.57030124631,882.736675055266,1342.39953345237,121.216245436089,96.1577714986795,152.804894795466,544.285150623155,441.368337527633,671.199766726184,2015,593.010264,337.575214666667,387.056101323234,202.406332529428,433.907551413758,0.71112743178845,0.371875536743362,0.797206300625645,0.355563715894225,0.185937768371681,0.398603150312823,1.53210416260761,1.36667421912307,2.92980094342544,0.22270724324797,0.203246717537842,0.244031081022875,6.87945367318706,6.1366401882195,13.1553913590646,6.87945367318706,0.25,2500,2500,2500,1.7,408213.862967366,354831.455571144,469627.354909995,212128.429513156,168276.100122689,267408.565892066
"30","Epinephelus",21,"IUU_60",0.440982538304776,0.398643597745818,0.487818191962331,1259.41758915107,1015.3615087881,1562.1358995145,138.84529131238,110.941679359437,173.767109267937,629.708794575536,507.680754394049,781.067949757252,2015,677.726016,385.800245333333,446.191240393938,246.413576707089,501.342174980263,0.708567585902464,0.391313538622544,0.796149234851008,0.354283792951232,0.195656769311272,0.398074617425504,1.5189137630798,1.35182326527123,2.75035988299301,0.220491269152388,0.199321798872909,0.243909095981165,6.88877055730508,6.13096051588757,12.4737813590803,6.88877055730508,0.25,2500,2500,2500,1.7,472281.595931651,417446.862260317,534319.277543535,242979.259796665,194147.938879015,304092.44121889
"31","Epinephelus",19,"IUU_20_legal",0.440982538304776,0.398643597745818,0.487818191962331,932.937323387166,747.490885245691,1164.39152175445,102.852267236634,81.1877178121068,130.297896785301,466.468661693583,373.745442622845,582.195760877224,2015,508.294512,289.350184,333.425468067042,186.642155228818,371.961726668427,0.714786427144948,0.400117243784794,0.79739917643763,0.357393213572474,0.200058621892397,0.398699588218815,1.21956973460179,1.3665236919741,2.72336392267248,0.220491269152388,0.199321798872909,0.243909095981165,6.91393438893327,6.19763175760785,12.351345852113,6.91393438893327,0.25,2500,2500,2500,1.7,349851.496270187,305489.859630983,400655.097325776,179991.467664109,142078.506171187,228021.319374277
"32","Epinephelus",18,"IUU",0.442086373870081,0.400591729998982,0.487879173047564,791.756241308435,643.600206833804,974.017626151477,87.5061614272626,70.7269774722104,108.26601901294,395.878120654218,321.800103416902,487.008813075738,2015,423.57876,241.125153333333,279.308311318624,157.245867183124,315.583994668266,0.705541167208347,0.397207774259571,0.797174630784698,0.352770583604174,0.198603887129785,0.398587315392349,1.51652758917295,1.34220609142506,2.69373540677361,0.22104318693504,0.200295864999491,0.243939586523782,6.86077508291909,6.07214413633795,12.1864665639536,6.86077508291909,0.25,2500,2500,2500,1.7,296908.590490663,264834.389388381,332867.311193006,153135.78249771,123772.210576368,189465.533272645
"33","Epinephelus",19,"IUU_20",0.440982538304776,0.398643597745818,0.487818191962331,932.937323387166,747.490885245691,1164.39152175445,102.852267236634,81.1877178121068,130.297896785301,466.468661693583,373.745442622845,582.195760877224,2015,508.294512,289.350184,333.425468067042,186.642155228818,371.961726668427,0.714786427144948,0.400117243784794,0.79739917643763,0.357393213572474,0.200058621892397,0.398699588218815,1.52446216825224,1.3665236919741,2.72336392267248,0.220491269152388,0.199321798872909,0.243909095981165,6.91393438893327,6.19763175760785,12.351345852113,6.91393438893327,0.25,2500,2500,2500,1.7,349851.496270187,305489.859630983,400655.097325776,179991.467664109,142078.506171187,228021.319374277
"34","Epinephelus",20,"IUU_40_legal",0.44541448649594,0.406493435075683,0.48806216204575,1088.57030124631,882.736675055266,1342.39953345237,121.216245436089,96.1577714986795,152.804894795466,544.285150623155,441.368337527633,671.199766726184,2015,593.010264,337.575214666667,387.056101323234,202.406332529428,433.907551413758,0.71112743178845,0.371875536743362,0.797206300625645,0.355563715894225,0.185937768371681,0.398603150312823,0.919262497564566,1.36667421912307,2.92980094342544,0.22270724324797,0.203246717537842,0.244031081022875,6.87945367318706,6.1366401882195,13.1553913590646,6.87945367318706,0.25,2500,2500,2500,1.7,408213.862967366,354831.455571144,469627.354909995,212128.429513156,168276.100122689,267408.565892066
"35","Epinephelus",21,"IUU_60_legal",0.440982538304776,0.398643597745818,0.487818191962331,1259.41758915107,1015.3615087881,1562.1358995145,138.84529131238,110.941679359437,173.767109267937,629.708794575536,507.680754394049,781.067949757252,2015,677.726016,385.800245333333,446.191240393938,246.413576707089,501.342174980263,0.708567585902464,0.391313538622544,0.796149234851008,0.354283792951232,0.195656769311272,0.398074617425504,0.60756550523192,1.35182326527123,2.75035988299301,0.220491269152388,0.199321798872909,0.243909095981165,6.88877055730508,6.13096051588757,12.4737813590803,6.88877055730508,0.25,2500,2500,2500,1.7,472281.595931651,417446.862260317,534319.277543535,242979.259796665,194147.938879015,304092.44121889
"36","Lutjanus",23,"IUU_20_legal",0.380031931320964,0.31056098123495,0.465043188134056,1130.11495884996,719.478766949788,1775.11815342506,107.369942606616,65.8198808947486,175.149277370809,565.057479424981,359.739383474894,887.559076712532,2015,48.751728,30.341616,216.600182518919,116.921876589774,332.915042064909,0.383324157994223,0.206920323767341,0.589170224600324,0.191662078997111,0.10346016188367,0.294585112300162,0.180061632203812,0.146438946397907,0.41695984893441,0.145675420084527,0.119045526637747,0.178262288522436,1.54505846026849,1.00524128444549,2.86225259341948,1.18451646666854,0.08,2250,2500,2375,1.7,525147.509873833,373205.284219961,736902.679287513,178502.529583499,103666.312409229,306511.235398916
"37","Lutjanus",24,"IUU_40_legal",0.380031931320964,0.31056098123495,0.465043188134056,1305.41279706225,832.806820873727,2046.21591468963,124.024636609667,76.3393383352687,201.496513090073,652.706398531127,416.403410436864,1023.10795734481,2015,56.877016,35.398552,249.151887526948,134.713176039496,385.580542004527,0.381721227320045,0.206391689039144,0.590741170719716,0.190860613660023,0.103195844519572,0.295370585359858,0.136969500567436,0.147510078450308,0.422208262563155,0.145066255244646,0.118547718914723,0.177516856531359,1.5736430264967,1.01684625553711,2.91045124071843,1.2013858948759,0.08,2250,2500,2375,1.7,609153.062063682,434669.294761999,851312.871185607,206190.958363571,120234.457878048,352618.897907628
"38","Lutjanus",22,"IUU",0.380031931320964,0.31056098123495,0.465043188134056,931.377202591455,595.996531517014,1455.48413058562,88.4882692722868,54.7919431465574,142.907393845489,465.688601295728,297.998265758507,727.742065292809,2015,40.62644,25.28468,179.902977249184,97.3677577220785,274.515271466317,0.38631604198304,0.20908340348285,0.58948247971393,0.19315802099152,0.104541701741425,0.294741239856965,0.225824167121639,0.147993369487223,0.417247361451642,0.146812431535085,0.119974689065055,0.179653643791123,1.53818150656861,1.00804385527703,2.84204380438947,1.18844838293819,0.08,2250,2500,2375,1.7,429445.185242622,308269.701819121,596595.444001858,147111.747665177,86297.3104558279,250087.939229606
"39","Lutjanus",23,"IUU_20",0.380031931320964,0.31056098123495,0.465043188134056,1130.11495884996,719.478766949788,1775.11815342506,107.369942606616,65.8198808947486,175.149277370809,565.057479424981,359.739383474894,887.559076712532,2015,48.751728,30.341616,216.600182518919,116.921876589774,332.915042064909,0.383324157994223,0.206920323767341,0.589170224600324,0.191662078997111,0.10346016188367,0.294585112300162,0.225077040254765,0.146438946397907,0.41695984893441,0.145675420084527,0.119045526637747,0.178262288522436,1.54505846026849,1.00524128444549,2.86225259341948,1.18451646666854,0.08,2250,2500,2375,1.7,525147.509873833,373205.284219961,736902.679287513,178502.529583499,103666.312409229,306511.235398916
